hour,hour_scaled,temperature,humidity,wind_speed,working_day,rental_count,target_scaled
7,0.30434782608695654,0.34,1,0.1642,0,19,0.019
8,0.34782608695652173,0.36,1,0.2537,0,47,0.047
9,0.391304347826087,0.38,0.94,0.2985,0,68,0.068
10,0.43478260869565216,0.42,0.88,0.2239,0,129,0.129
11,0.4782608695652174,0.46,0.88,0.2239,0,232,0.232
12,0.5217391304347826,0.52,0.83,0.4179,0,291,0.291
13,0.5652173913043478,0.52,0.83,0.3881,0,312,0.312
14,0.6086956521739131,0.58,0.78,0.3582,0,391,0.391
15,0.6521739130434783,0.6,0.73,0.3881,0,397,0.397
16,0.6956521739130435,0.6,0.73,0.2836,0,426,0.426
17,0.7391304347826086,0.6,0.73,0.3284,0,383,0.383
18,0.782608695652174,0.58,0.78,0.194,0,376,0.376
19,0.8260869565217391,0.56,0.83,0.2836,0,283,0.283
20,0.8695652173913043,0.54,0.88,0.2537,0,183,0.183
21,0.9130434782608695,0.56,0.83,0.2836,0,135,0.135
22,0.9565217391304348,0.58,0.78,0.2537,0,169,0.169
23,1.0,0.54,0.88,0.1642,0,117,0.117
0,0.0,0.52,0.83,0.2239,0,96,0.096
1,0.043478260869565216,0.5,0.88,0.194,0,54,0.054
2,0.08695652173913043,0.5,0.88,0.194,0,72,0.072
3,0.13043478260869565,0.5,0.94,0.0896,0,24,0.024
4,0.17391304347826086,0.5,0.94,0.0896,0,5,0.005
5,0.21739130434782608,0.5,0.94,0.0896,0,12,0.012
6,0.2608695652173913,0.5,1,0,0,13,0.013
7,0.30434782608695654,0.5,1,0,0,27,0.027
8,0.34782608695652173,0.52,0.94,0.2239,0,80,0.08
9,0.391304347826087,0.56,0.88,0.2537,0,177,0.177
10,0.43478260869565216,0.6,0.78,0.1642,0,289,0.289
11,0.4782608695652174,0.66,0.65,0.1343,0,317,0.317
12,0.5217391304347826,0.68,0.65,0.2537,0,388,0.388
13,0.5652173913043478,0.7,0.58,0.2836,0,441,0.441
14,0.6086956521739131,0.7,0.54,0.3284,0,420,0.42
15,0.6521739130434783,0.66,0.61,0.2537,0,369,0.369
16,0.6956521739130435,0.74,0.48,0.3881,0,359,0.359
17,0.7391304347826086,0.66,0.65,0.2985,0,331,0.331
18,0.782608695652174,0.64,0.69,0.1642,0,270,0.27
19,0.8260869565217391,0.6,0.83,0.2836,0,194,0.194
20,0.8695652173913043,0.6,0.83,0.2836,0,105,0.105
21,0.9130434782608695,0.54,0.94,0.1642,0,61,0.061
22,0.9565217391304348,0.54,1,0.1642,0,45,0.045
23,1.0,0.54,1,0.0896,0,42,0.042
0,0.0,0.52,1,0,1,12,0.012
1,0.043478260869565216,0.54,1,0.0896,1,10,0.01
2,0.08695652173913043,0.54,1,0.0896,1,10,0.01
3,0.13043478260869565,0.5,1,0.1045,1,10,0.01
4,0.17391304347826086,0.52,1,0,1,5,0.005
5,0.21739130434782608,0.46,1,0,1,17,0.017
6,0.2608695652173913,0.5,1,0,1,66,0.066
7,0.30434782608695654,0.52,1,0.0896,1,196,0.196
8,0.34782608695652173,0.56,0.88,0.1045,1,353,0.353
9,0.391304347826087,0.6,0.83,0.1343,1,174,0.174
10,0.43478260869565216,0.64,0.73,0.2239,1,125,0.125
11,0.4782608695652174,0.64,0.73,0.2239,1,147,0.147
12,0.5217391304347826,0.66,0.74,0.2537,1,188,0.188
13,0.5652173913043478,0.7,0.65,0.2239,1,203,0.203
14,0.6086956521739131,0.72,0.54,0.2239,1,146,0.146
15,0.6521739130434783,0.74,0.51,0.2239,1,175,0.175
16,0.6956521739130435,0.7,0.54,0.3582,1,239,0.239
17,0.7391304347826086,0.7,0.54,0.2985,1,521,0.521
18,0.782608695652174,0.68,0.57,0.3582,1,499,0.499
19,0.8260869565217391,0.66,0.57,0.3284,1,382,0.382
20,0.8695652173913043,0.66,0.61,0.2836,1,237,0.237
21,0.9130434782608695,0.62,0.69,0.2537,1,190,0.19
22,0.9565217391304348,0.6,0.73,0.2985,1,106,0.106
23,1.0,0.58,0.78,0.2836,1,62,0.062
0,0.0,0.62,0.69,0.2836,1,27,0.027
1,0.043478260869565216,0.62,0.73,0.2836,1,21,0.021
2,0.08695652173913043,0.56,0.83,0.3284,1,26,0.026
3,0.13043478260869565,0.54,0.88,0.2836,1,21,0.021
4,0.17391304347826086,0.56,0.83,0.2537,1,6,0.006
5,0.21739130434782608,0.54,0.88,0.2537,1,16,0.016
6,0.2608695652173913,0.56,0.88,0.2239,1,80,0.08
7,0.30434782608695654,0.58,0.83,0.2985,1,270,0.27
8,0.34782608695652173,0.58,0.83,0.2985,1,449,0.449
9,0.391304347826087,0.64,0.73,0.3582,1,199,0.199
10,0.43478260869565216,0.66,0.69,0.3582,1,120,0.12
11,0.4782608695652174,0.68,0.65,0.3881,1,172,0.172
12,0.5217391304347826,0.7,0.61,0.4179,1,186,0.186
13,0.5652173913043478,0.74,0.51,0.4478,1,176,0.176
14,0.6086956521739131,0.72,0.58,0.3284,1,155,0.155
15,0.6521739130434783,0.7,0.61,0.3582,1,153,0.153
16,0.6956521739130435,0.7,0.58,0.3881,1,291,0.291
17,0.7391304347826086,0.68,0.61,0.3582,1,521,0.521
18,0.782608695652174,0.68,0.65,0.4478,1,528,0.528
19,0.8260869565217391,0.64,0.73,0.4179,1,328,0.328
20,0.8695652173913043,0.64,0.73,0.3582,1,234,0.234
21,0.9130434782608695,0.62,0.78,0.2836,1,195,0.195
22,0.9565217391304348,0.6,0.83,0.194,1,148,0.148
23,1.0,0.6,0.83,0.2239,1,78,0.078
0,0.0,0.6,0.83,0.2239,1,27,0.027
1,0.043478260869565216,0.6,0.83,0.2537,1,17,0.017
2,0.08695652173913043,0.58,0.88,0.2537,1,5,0.005
3,0.13043478260869565,0.58,0.88,0.2836,1,7,0.007
4,0.17391304347826086,0.56,0.94,0.2239,1,6,0.006
5,0.21739130434782608,0.56,0.94,0.2537,1,17,0.017
6,0.2608695652173913,0.56,0.94,0.2537,1,84,0.084
7,0.30434782608695654,0.58,0.88,0.2836,1,246,0.246
8,0.34782608695652173,0.58,0.88,0.3284,1,444,0.444
9,0.391304347826087,0.6,0.88,0.4179,1,181,0.181
10,0.43478260869565216,0.62,0.83,0.2836,1,92,0.092
11,0.4782608695652174,0.64,0.78,0.2836,1,156,0.156
12,0.5217391304347826,0.66,0.78,0.3284,1,173,0.173
13,0.5652173913043478,0.64,0.78,0.2985,1,150,0.15
14,0.6086956521739131,0.68,0.74,0.2836,1,148,0.148
15,0.6521739130434783,0.7,0.65,0.4925,1,138,0.138
16,0.6956521739130435,0.7,0.7,0.3881,1,218,0.218
17,0.7391304347826086,0.66,0.83,0.3881,1,521,0.521
18,0.782608695652174,0.66,0.83,0.3881,1,412,0.412
19,0.8260869565217391,0.62,0.78,0.2836,1,260,0.26
20,0.8695652173913043,0.64,0.83,0.3284,1,218,0.218
21,0.9130434782608695,0.62,0.88,0.2836,1,145,0.145
22,0.9565217391304348,0.62,0.88,0.3284,1,129,0.129
23,1.0,0.62,0.88,0.3582,1,78,0.078
0,0.0,0.64,0.78,0.3582,1,54,0.054
1,0.043478260869565216,0.62,0.83,0.3881,1,20,0.02
2,0.08695652173913043,0.62,0.83,0.4478,1,21,0.021
3,0.13043478260869565,0.64,0.78,0.3881,1,3,0.003
4,0.17391304347826086,0.62,0.83,0.4179,1,9,0.009
5,0.21739130434782608,0.62,0.83,0.3881,1,13,0.013
6,0.2608695652173913,0.64,0.78,0.4627,1,86,0.086
7,0.30434782608695654,0.64,0.78,0.4478,1,215,0.215
8,0.34782608695652173,0.66,0.78,0.4478,1,398,0.398
9,0.391304347826087,0.62,0.88,0.3284,1,183,0.183
10,0.43478260869565216,0.62,0.88,0.2836,1,54,0.054
11,0.4782608695652174,0.62,0.83,0.2836,1,84,0.084
12,0.5217391304347826,0.62,0.78,0.2537,1,107,0.107
13,0.5652173913043478,0.62,0.83,0.2985,1,121,0.121
14,0.6086956521739131,0.62,0.83,0.2985,1,142,0.142
15,0.6521739130434783,0.66,0.69,0.3284,1,163,0.163
16,0.6956521739130435,0.62,0.78,0.2537,1,270,0.27
17,0.7391304347826086,0.64,0.47,0.3582,1,455,0.455
18,0.782608695652174,0.64,0.47,0.3582,1,530,0.53
19,0.8260869565217391,0.62,0.43,0.2985,1,404,0.404
20,0.8695652173913043,0.58,0.43,0.2239,1,269,0.269
21,0.9130434782608695,0.56,0.46,0.1343,1,194,0.194
22,0.9565217391304348,0.54,0.45,0.1642,1,153,0.153
23,1.0,0.54,0.39,0.0896,1,110,0.11
0,0.0,0.52,0.39,0.2836,1,48,0.048
1,0.043478260869565216,0.5,0.45,0.0896,1,31,0.031
2,0.08695652173913043,0.46,0.63,0.1045,1,10,0.01
3,0.13043478260869565,0.46,0.59,0.0896,1,5,0.005
4,0.17391304347826086,0.46,0.51,0.1343,1,6,0.006
5,0.21739130434782608,0.46,0.47,0.1343,1,25,0.025
6,0.2608695652173913,0.5,0.45,0.2836,1,71,0.071
7,0.30434782608695654,0.52,0.42,0.194,1,240,0.24
8,0.34782608695652173,0.54,0.39,0.2985,1,421,0.421
9,0.391304347826087,0.54,0.39,0.3284,1,230,0.23
10,0.43478260869565216,0.56,0.4,0.2836,1,156,0.156
11,0.4782608695652174,0.6,0.38,0.2239,1,157,0.157
12,0.5217391304347826,0.56,0.37,0.2836,1,223,0.223
13,0.5652173913043478,0.56,0.37,0.2985,1,308,0.308
14,0.6086956521739131,0.6,0.35,0.3284,1,248,0.248
15,0.6521739130434783,0.56,0.4,0.2985,1,252,0.252
16,0.6956521739130435,0.54,0.42,0.3582,1,299,0.299
17,0.7391304347826086,0.52,0.45,0.3881,1,508,0.508
18,0.782608695652174,0.52,0.48,0.3582,1,439,0.439
19,0.8260869565217391,0.46,0.55,0.3284,1,270,0.27
20,0.8695652173913043,0.48,0.48,0.2239,1,194,0.194
21,0.9130434782608695,0.46,0.51,0.194,1,195,0.195
22,0.9565217391304348,0.42,0.58,0.1642,1,146,0.146
23,1.0,0.44,0.54,0.0896,1,113,0.113
0,0.0,0.44,0.54,0.2537,0,106,0.106
1,0.043478260869565216,0.44,0.54,0.1642,0,74,0.074
2,0.08695652173913043,0.44,0.54,0.2239,0,65,0.065
3,0.13043478260869565,0.42,0.54,0.194,0,17,0.017
4,0.17391304347826086,0.42,0.54,0.2239,0,7,0.007
5,0.21739130434782608,0.42,0.54,0.3881,0,7,0.007
6,0.2608695652173913,0.4,0.58,0.2836,0,21,0.021
7,0.30434782608695654,0.4,0.54,0.3881,0,48,0.048
8,0.34782608695652173,0.4,0.54,0.2985,0,91,0.091
9,0.391304347826087,0.44,0.51,0.3582,0,156,0.156
10,0.43478260869565216,0.48,0.44,0.3881,0,279,0.279
11,0.4782608695652174,0.5,0.42,0.3582,0,321,0.321
12,0.5217391304347826,0.52,0.42,0.3881,0,416,0.416
13,0.5652173913043478,0.54,0.39,0.2985,0,455,0.455
14,0.6086956521739131,0.54,0.39,0.2239,0,452,0.452
15,0.6521739130434783,0.56,0.37,0.1343,0,499,0.499
16,0.6956521739130435,0.58,0.37,0.194,0,464,0.464
17,0.7391304347826086,0.56,0.43,0.1343,0,407,0.407
18,0.782608695652174,0.54,0.43,0.1343,0,371,0.371
19,0.8260869565217391,0.54,0.43,0.1343,0,387,0.387
20,0.8695652173913043,0.44,0.62,0.1343,0,224,0.224
21,0.9130434782608695,0.44,0.62,0.1343,0,177,0.177
22,0.9565217391304348,0.44,0.67,0.1045,0,143,0.143
23,1.0,0.44,0.67,0.1045,0,125,0.125
0,0.0,0.42,0.67,0.0896,0,96,0.096
1,0.043478260869565216,0.42,0.69,0.1045,0,59,0.059
2,0.08695652173913043,0.42,0.77,0.1045,0,50,0.05
3,0.13043478260869565,0.4,0.82,0.1045,0,23,0.023
4,0.17391304347826086,0.4,0.76,0.1045,0,17,0.017
5,0.21739130434782608,0.4,0.82,0.0896,0,10,0.01
6,0.2608695652173913,0.4,0.82,0.0896,0,13,0.013
7,0.30434782608695654,0.42,0.77,0.0896,0,33,0.033
8,0.34782608695652173,0.44,0.77,0.1343,0,59,0.059
9,0.391304347826087,0.46,0.72,0.1343,0,141,0.141
10,0.43478260869565216,0.48,0.63,0.194,0,264,0.264
11,0.4782608695652174,0.46,0.82,0.1045,0,250,0.25
12,0.5217391304347826,0.48,0.77,0.1045,0,281,0.281
13,0.5652173913043478,0.5,0.63,0.1642,0,332,0.332
14,0.6086956521739131,0.5,0.68,0.1045,0,238,0.238
15,0.6521739130434783,0.5,0.72,0,0,266,0.266
16,0.6956521739130435,0.5,0.72,0.194,0,214,0.214
17,0.7391304347826086,0.48,0.82,0.2537,0,196,0.196
18,0.782608695652174,0.46,0.82,0.0896,0,159,0.159
19,0.8260869565217391,0.46,0.84,0.1045,0,178,0.178
20,0.8695652173913043,0.46,0.82,0,0,121,0.121
21,0.9130434782608695,0.46,0.82,0,0,105,0.105
22,0.9565217391304348,0.46,0.82,0,0,100,0.1
23,1.0,0.46,0.77,0.194,0,146,0.146
0,0.0,0.46,0.72,0.1343,1,177,0.177
1,0.043478260869565216,0.46,0.72,0.1343,1,114,0.114
2,0.08695652173913043,0.44,0.77,0.2239,1,35,0.035
3,0.13043478260869565,0.44,0.77,0.1343,1,16,0.016
4,0.17391304347826086,0.44,0.77,0.1642,1,17,0.017
5,0.21739130434782608,0.44,0.77,0.1343,1,20,0.02
6,0.2608695652173913,0.44,0.88,0.1045,1,62,0.062
7,0.30434782608695654,0.46,0.82,0.3284,1,209,0.209
8,0.34782608695652173,0.48,0.77,0.2239,1,371,0.371
9,0.391304347826087,0.5,0.77,0.2836,1,172,0.172
10,0.43478260869565216,0.54,0.77,0.2239,1,108,0.108
11,0.4782608695652174,0.58,0.73,0.2985,1,130,0.13
12,0.5217391304347826,0.62,0.69,0.2239,1,187,0.187
13,0.5652173913043478,0.62,0.69,0.194,1,170,0.17
14,0.6086956521739131,0.64,0.69,0.2239,1,181,0.181
15,0.6521739130434783,0.66,0.61,0.194,1,155,0.155
16,0.6956521739130435,0.66,0.61,0.2239,1,269,0.269
17,0.7391304347826086,0.66,0.65,0.194,1,537,0.537
18,0.782608695652174,0.64,0.65,0.194,1,518,0.518
19,0.8260869565217391,0.62,0.69,0.1343,1,314,0.314
20,0.8695652173913043,0.62,0.69,0.1343,1,218,0.218
21,0.9130434782608695,0.6,0.73,0.1045,1,232,0.232
22,0.9565217391304348,0.6,0.73,0,1,125,0.125
23,1.0,0.56,0.83,0.194,1,64,0.064
0,0.0,0.56,0.83,0.2239,1,16,0.016
1,0.043478260869565216,0.56,0.78,0.2537,1,14,0.014
2,0.08695652173913043,0.56,0.78,0.2537,1,5,0.005
3,0.13043478260869565,0.54,0.83,0.2836,1,2,0.002
4,0.17391304347826086,0.52,0.88,0.2239,1,4,0.004
5,0.21739130434782608,0.52,0.88,0.1343,1,14,0.014
6,0.2608695652173913,0.52,0.94,0.1642,1,109,0.109
7,0.30434782608695654,0.54,0.88,0.2239,1,265,0.265
8,0.34782608695652173,0.56,0.83,0.2836,1,459,0.459
9,0.391304347826087,0.6,0.78,0.3582,1,186,0.186
10,0.43478260869565216,0.64,0.69,0.3582,1,127,0.127
11,0.4782608695652174,0.66,0.65,0.3284,1,140,0.14
12,0.5217391304347826,0.68,0.61,0.4925,1,217,0.217
13,0.5652173913043478,0.7,0.58,0.6119,1,194,0.194
14,0.6086956521739131,0.7,0.58,0.5224,1,158,0.158
15,0.6521739130434783,0.7,0.58,0.4478,1,154,0.154
16,0.6956521739130435,0.72,0.54,0.4627,1,271,0.271
17,0.7391304347826086,0.7,0.54,0.4627,1,517,0.517
18,0.782608695652174,0.7,0.48,0.4179,1,544,0.544
19,0.8260869565217391,0.68,0.57,0.3582,1,365,0.365
20,0.8695652173913043,0.66,0.61,0.194,1,290,0.29
21,0.9130434782608695,0.64,0.61,0.4478,1,225,0.225
22,0.9565217391304348,0.58,0.6,0.3881,1,113,0.113
23,1.0,0.56,0.68,0.3284,1,62,0.062
0,0.0,0.52,0.77,0.1642,1,27,0.027
1,0.043478260869565216,0.5,0.82,0.2836,1,7,0.007
2,0.08695652173913043,0.5,0.82,0.2836,1,4,0.004
3,0.13043478260869565,0.42,0.88,0.5224,1,1,0.001
4,0.17391304347826086,0.38,0.94,0.3284,1,3,0.003
5,0.21739130434782608,0.36,0.87,0.3284,1,9,0.009
6,0.2608695652173913,0.34,0.93,0.3881,1,21,0.021
7,0.30434782608695654,0.34,0.93,0.3582,1,52,0.052
8,0.34782608695652173,0.34,0.93,0.3881,1,79,0.079
9,0.391304347826087,0.34,0.93,0.3582,1,40,0.04
10,0.43478260869565216,0.34,0.93,0.2836,1,31,0.031
11,0.4782608695652174,0.4,0.82,0.3284,1,72,0.072
12,0.5217391304347826,0.44,0.62,0.3582,1,124,0.124
13,0.5652173913043478,0.46,0.59,0.4478,1,143,0.143
14,0.6086956521739131,0.5,0.51,0.3881,1,107,0.107
15,0.6521739130434783,0.48,0.51,0.4179,1,129,0.129
16,0.6956521739130435,0.5,0.45,0.4627,1,195,0.195
17,0.7391304347826086,0.4,0.71,0.2537,1,410,0.41
18,0.782608695652174,0.42,0.67,0.2537,1,396,0.396
19,0.8260869565217391,0.42,0.58,0.3582,1,296,0.296
20,0.8695652173913043,0.4,0.62,0.3284,1,191,0.191
21,0.9130434782608695,0.4,0.62,0.1642,1,150,0.15
22,0.9565217391304348,0.38,0.62,0.2239,1,89,0.089
23,1.0,0.36,0.62,0.2239,1,57,0.057
0,0.0,0.36,0.66,0.194,1,27,0.027
1,0.043478260869565216,0.34,0.71,0.194,1,10,0.01
2,0.08695652173913043,0.34,0.66,0.2239,1,5,0.005
3,0.13043478260869565,0.34,0.66,0.2537,1,4,0.004
4,0.17391304347826086,0.34,0.66,0.2537,1,7,0.007
5,0.21739130434782608,0.34,0.66,0.2537,1,30,0.03
6,0.2608695652173913,0.34,0.66,0.2537,1,89,0.089
7,0.30434782608695654,0.38,0.58,0.2537,1,271,0.271
8,0.34782608695652173,0.42,0.5,0.2537,1,440,0.44
9,0.391304347826087,0.46,0.44,0.2836,1,184,0.184
10,0.43478260869565216,0.5,0.39,0.2836,1,128,0.128
11,0.4782608695652174,0.52,0.36,0.4478,1,148,0.148
12,0.5217391304347826,0.52,0.34,0.3582,1,196,0.196
13,0.5652173913043478,0.54,0.3,0.5821,1,192,0.192
14,0.6086956521739131,0.54,0.28,0.4478,1,154,0.154
15,0.6521739130434783,0.56,0.26,0.4925,1,147,0.147
16,0.6956521739130435,0.58,0.24,0.4179,1,269,0.269
17,0.7391304347826086,0.56,0.26,0.3881,1,533,0.533
18,0.782608695652174,0.56,0.26,0.2836,1,520,0.52
19,0.8260869565217391,0.54,0.28,0.2239,1,361,0.361
20,0.8695652173913043,0.5,0.34,0.1642,1,258,0.258
21,0.9130434782608695,0.5,0.36,0.194,1,180,0.18
22,0.9565217391304348,0.48,0.39,0.194,1,165,0.165
23,1.0,0.46,0.41,0.194,1,115,0.115
0,0.0,0.44,0.44,0.1642,1,56,0.056
1,0.043478260869565216,0.4,0.62,0.1642,1,32,0.032
2,0.08695652173913043,0.38,0.62,0.1045,1,16,0.016
3,0.13043478260869565,0.36,0.71,0.1045,1,9,0.009
4,0.17391304347826086,0.36,0.71,0.1045,1,1,0.001
5,0.21739130434782608,0.34,0.81,0.1045,1,16,0.016
6,0.2608695652173913,0.36,0.81,0.0896,1,82,0.082
7,0.30434782608695654,0.4,0.82,0,1,222,0.222
8,0.34782608695652173,0.42,0.77,0.2537,1,450,0.45
9,0.391304347826087,0.46,0.67,0.2836,1,188,0.188
10,0.43478260869565216,0.54,0.49,0.3284,1,127,0.127
11,0.4782608695652174,0.54,0.49,0.3284,1,165,0.165
12,0.5217391304347826,0.56,0.49,0.3582,1,246,0.246
13,0.5652173913043478,0.58,0.4,0.3284,1,253,0.253
14,0.6086956521739131,0.6,0.4,0.4478,1,213,0.213
15,0.6521739130434783,0.6,0.38,0.3881,1,260,0.26
16,0.6956521739130435,0.6,0.4,0.2537,1,344,0.344
17,0.7391304347826086,0.58,0.4,0.3582,1,553,0.553
18,0.782608695652174,0.54,0.52,0.3582,1,470,0.47
19,0.8260869565217391,0.54,0.52,0.3582,1,292,0.292
20,0.8695652173913043,0.52,0.48,0.1045,1,190,0.19
21,0.9130434782608695,0.48,0.67,0.1343,1,152,0.152
22,0.9565217391304348,0.46,0.72,0.2239,1,151,0.151
23,1.0,0.44,0.82,0.1343,1,120,0.12
0,0.0,0.42,0.82,0.1343,0,86,0.086
1,0.043478260869565216,0.42,0.82,0.1045,0,58,0.058
2,0.08695652173913043,0.42,0.82,0.0896,0,52,0.052
3,0.13043478260869565,0.42,0.77,0.0896,0,18,0.018
4,0.17391304347826086,0.4,0.82,0.1045,0,5,0.005
5,0.21739130434782608,0.46,0.59,0.1343,0,7,0.007
6,0.2608695652173913,0.42,0.77,0.0896,0,13,0.013
7,0.30434782608695654,0.48,0.59,0,0,40,0.04
8,0.34782608695652173,0.52,0.52,0.194,0,115,0.115
9,0.391304347826087,0.54,0.49,0.2836,0,218,0.218
10,0.43478260869565216,0.56,0.49,0.2985,0,298,0.298
11,0.4782608695652174,0.56,0.43,0,0,347,0.347
12,0.5217391304347826,0.6,0.4,0.194,0,373,0.373
13,0.5652173913043478,0.6,0.35,0.2836,0,436,0.436
14,0.6086956521739131,0.6,0.35,0.1642,0,378,0.378
15,0.6521739130434783,0.6,0.38,0.2537,0,378,0.378
16,0.6956521739130435,0.6,0.38,0.194,0,342,0.342
17,0.7391304347826086,0.58,0.4,0.2239,0,354,0.354
18,0.782608695652174,0.58,0.37,0.1642,0,289,0.289
19,0.8260869565217391,0.56,0.43,0.194,0,267,0.267
20,0.8695652173913043,0.56,0.43,0.1343,0,219,0.219
21,0.9130434782608695,0.54,0.49,0.2239,0,182,0.182
22,0.9565217391304348,0.54,0.49,0.194,0,120,0.12
23,1.0,0.5,0.59,0.1045,0,119,0.119
0,0.0,0.5,0.59,0.1045,0,100,0.1
1,0.043478260869565216,0.52,0.55,0,0,64,0.064
2,0.08695652173913043,0.48,0.63,0,0,59,0.059
3,0.13043478260869565,0.46,0.72,0.0896,0,31,0.031
4,0.17391304347826086,0.42,0.82,0,0,10,0.01
5,0.21739130434782608,0.44,0.77,0,0,5,0.005
6,0.2608695652173913,0.44,0.82,0,0,6,0.006
7,0.30434782608695654,0.46,0.82,0,0,23,0.023
8,0.34782608695652173,0.52,0.63,0.1343,0,86,0.086
9,0.391304347826087,0.56,0.52,0.2239,0,160,0.16
10,0.43478260869565216,0.58,0.49,0.1343,0,244,0.244
11,0.4782608695652174,0.58,0.49,0.0896,0,340,0.34
12,0.5217391304347826,0.6,0.46,0.0896,0,382,0.382
13,0.5652173913043478,0.6,0.49,0.1343,0,390,0.39
14,0.6086956521739131,0.6,0.49,0,0,366,0.366
15,0.6521739130434783,0.6,0.49,0,0,358,0.358
16,0.6956521739130435,0.6,0.46,0.1045,0,385,0.385
17,0.7391304347826086,0.58,0.49,0.2836,0,351,0.351
18,0.782608695652174,0.58,0.49,0,0,268,0.268
19,0.8260869565217391,0.56,0.64,0,0,239,0.239
20,0.8695652173913043,0.52,0.77,0.1343,0,174,0.174
21,0.9130434782608695,0.52,0.77,0.0896,0,127,0.127
22,0.9565217391304348,0.5,0.88,0.0896,0,115,0.115
23,1.0,0.46,0.88,0.0896,0,50,0.05
0,0.0,0.46,0.82,0.0896,1,53,0.053
1,0.043478260869565216,0.44,0.88,0,1,33,0.033
2,0.08695652173913043,0.44,0.94,0,1,8,0.008
3,0.13043478260869565,0.46,0.82,0.0896,1,7,0.007
4,0.17391304347826086,0.42,0.82,0.1642,1,4,0.004
5,0.21739130434782608,0.42,0.77,0.1642,1,23,0.023
6,0.2608695652173913,0.44,0.72,0.2537,1,89,0.089
7,0.30434782608695654,0.48,0.63,0.2537,1,237,0.237
8,0.34782608695652173,0.52,0.55,0.2239,1,374,0.374
9,0.391304347826087,0.54,0.56,0.1642,1,178,0.178
10,0.43478260869565216,0.56,0.52,0.194,1,119,0.119
11,0.4782608695652174,0.6,0.46,0.2239,1,125,0.125
12,0.5217391304347826,0.6,0.43,0.194,1,195,0.195
13,0.5652173913043478,0.62,0.38,0.2836,1,174,0.174
14,0.6086956521739131,0.62,0.41,0.2239,1,162,0.162
15,0.6521739130434783,0.62,0.41,0.2239,1,199,0.199
16,0.6956521739130435,0.64,0.38,0.2239,1,304,0.304
17,0.7391304347826086,0.62,0.38,0.2537,1,598,0.598
18,0.782608695652174,0.62,0.38,0.2985,1,524,0.524
19,0.8260869565217391,0.58,0.43,0.194,1,384,0.384
20,0.8695652173913043,0.54,0.49,0.194,1,239,0.239
21,0.9130434782608695,0.52,0.59,0.1343,1,156,0.156
22,0.9565217391304348,0.52,0.68,0.0896,1,116,0.116
23,1.0,0.5,0.68,0.0896,1,61,0.061
0,0.0,0.48,0.63,0,1,18,0.018
1,0.043478260869565216,0.46,0.59,0.0896,1,15,0.015
2,0.08695652173913043,0.44,0.58,0.1343,1,5,0.005
3,0.13043478260869565,0.44,0.54,0.194,1,4,0.004
4,0.17391304347826086,0.42,0.62,0.2537,1,2,0.002
5,0.21739130434782608,0.4,0.66,0.2239,1,29,0.029
6,0.2608695652173913,0.42,0.67,0.1343,1,112,0.112
7,0.30434782608695654,0.44,0.62,0.1343,1,314,0.314
8,0.34782608695652173,0.5,0.51,0.1045,1,425,0.425
9,0.391304347826087,0.52,0.48,0.1045,1,205,0.205
10,0.43478260869565216,0.56,0.37,0.0896,1,127,0.127
11,0.4782608695652174,0.56,0.43,0.1343,1,125,0.125
12,0.5217391304347826,0.6,0.38,0,1,217,0.217
13,0.5652173913043478,0.62,0.38,0.2537,1,202,0.202
14,0.6086956521739131,0.62,0.33,0,1,176,0.176
15,0.6521739130434783,0.64,0.33,0.0896,1,180,0.18
16,0.6956521739130435,0.66,0.31,0.1045,1,327,0.327
17,0.7391304347826086,0.64,0.33,0,1,611,0.611
18,0.782608695652174,0.64,0.29,0.1343,1,550,0.55
19,0.8260869565217391,0.6,0.43,0.2239,1,434,0.434
20,0.8695652173913043,0.54,0.6,0.1343,1,291,0.291
21,0.9130434782608695,0.54,0.52,0,1,203,0.203
22,0.9565217391304348,0.52,0.55,0.1045,1,150,0.15
23,1.0,0.52,0.59,0.1343,1,81,0.081
0,0.0,0.52,0.55,0.1343,1,38,0.038
1,0.043478260869565216,0.5,0.59,0.1045,1,20,0.02
2,0.08695652173913043,0.52,0.59,0,1,10,0.01
3,0.13043478260869565,0.5,0.63,0.2239,1,3,0.003
4,0.17391304347826086,0.48,0.88,0.1343,1,2,0.002
5,0.21739130434782608,0.46,0.88,0.1343,1,20,0.02
6,0.2608695652173913,0.46,0.82,0.1343,1,99,0.099
7,0.30434782608695654,0.48,0.72,0.194,1,318,0.318
8,0.34782608695652173,0.48,0.77,0.2537,1,442,0.442
9,0.391304347826087,0.52,0.72,0.1343,1,203,0.203
10,0.43478260869565216,0.54,0.68,0.0896,1,154,0.154
11,0.4782608695652174,0.56,0.64,0.0896,1,141,0.141
12,0.5217391304347826,0.6,0.56,0,1,226,0.226
13,0.5652173913043478,0.62,0.5,0,1,193,0.193
14,0.6086956521739131,0.62,0.53,0.0896,1,177,0.177
15,0.6521739130434783,0.64,0.41,0,1,179,0.179
16,0.6956521739130435,0.66,0.39,0,1,289,0.289
17,0.7391304347826086,0.64,0.47,0.1045,1,259,0.259
18,0.782608695652174,0.62,0.5,0.2985,1,274,0.274
19,0.8260869565217391,0.56,0.52,0.1343,1,401,0.401
20,0.8695652173913043,0.54,0.64,0.1343,1,273,0.273
21,0.9130434782608695,0.54,0.6,0,1,234,0.234
22,0.9565217391304348,0.5,0.72,0.2537,1,146,0.146
